"Date (UTC)","Timestamp (UTC)","↑ 150k","↑ 135k","↑ 130k","↑ 125k","↓ 110k","↓ 105k","↓ 100k"
"08-11-2025 04:05","1754885112","","","","0.725","","",""
"08-11-2025 04:05","1754885113","0.0435","","","","","",""
"08-11-2025 04:06","1754885162","0.0435","","","0.73","","0.07","0.04"
"08-11-2025 04:06","1754885163","","0.17","0.385","","0.085","",""
"08-11-2025 04:07","1754885222","0.0435","","","0.73","0.085","","0.04"
"08-11-2025 04:07","1754885223","","0.17","0.385","","","0.07",""
"08-11-2025 04:08","1754885282","0.0435","0.17","","0.72","","0.07",""
"08-11-2025 04:08","1754885283","","","0.385","","","",""
"08-11-2025 04:08","1754885284","","","","","0.085","","0.04"
"08-11-2025 04:09","1754885342","0.0435","0.17","","0.72","","0.07",""
"08-11-2025 04:09","1754885343","","","0.385","","0.085","","0.04"
"08-11-2025 04:10","1754885402","","0.17","","","","",""
"08-11-2025 04:10","1754885404","","","0.385","","","",""
"08-11-2025 04:10","1754885408","","","","","0.085","",""
"08-11-2025 04:10","1754885410","","","","","","","0.04"
"08-11-2025 04:10","1754885413","0.044","","","0.72","","",""
"08-11-2025 04:10","1754885414","","","","","","0.07",""
"08-11-2025 04:11","1754885462","","","0.385","","0.085","",""
"08-11-2025 04:11","1754885463","0.042","0.17","","0.72","","0.07","0.04"
"08-11-2025 04:12","1754885522","0.0425","","","0.72","0.085","0.07","0.04"
"08-11-2025 04:12","1754885523","","0.17","0.385","","","",""
"08-11-2025 04:13","1754885582","0.044","0.17","","0.715","0.085","0.07","0.04"
"08-11-2025 04:13","1754885583","","","0.385","","","",""
"08-11-2025 04:14","1754885641","","","","","0.09","",""
"08-11-2025 04:14","1754885642","0.0435","0.165","","0.715","","0.07","0.04"
"08-11-2025 04:14","1754885643","","","0.385","","","",""
"08-11-2025 04:15","1754885702","","","0.385","","","",""
"08-11-2025 04:15","1754885707","","","","","0.09","",""
"08-11-2025 04:15","1754885708","","","","","","","0.04"
"08-11-2025 04:15","1754885710","0.0435","","","0.715","","",""
"08-11-2025 04:15","1754885711","","","","","","0.07",""
"08-11-2025 04:15","1754885713","","0.165","","","","",""
"08-11-2025 04:16","1754885762","0.0435","0.165","","0.715","","0.07",""
"08-11-2025 04:16","1754885763","","","0.385","","0.09","","0.04"
"08-11-2025 04:17","1754885822","0.043","","","0.71","0.09","","0.04"
"08-11-2025 04:17","1754885823","","0.165","0.385","","","0.07",""
"08-11-2025 04:18","1754885882","0.044","","","0.71","0.09","","0.04"
"08-11-2025 04:18","1754885883","","0.165","0.385","","","0.07",""
"08-11-2025 04:19","1754885942","0.044","0.165","","0.71","","0.07","0.04"
"08-11-2025 04:19","1754885943","","","0.385","","0.09","",""
"08-11-2025 04:20","1754886003","","","","","0.09","",""
"08-11-2025 04:20","1754886004","","","","","","","0.04"
"08-11-2025 04:20","1754886008","0.044","","","0.71","","",""
"08-11-2025 04:20","1754886009","","0.16","","","","0.07",""
"08-11-2025 04:20","1754886011","","","0.385","","","",""
"08-11-2025 04:21","1754886062","","","","0.71","0.09","","0.04"
"08-11-2025 04:21","1754886063","0.044","0.16","0.385","","","0.07",""
"08-11-2025 04:22","1754886122","0.044","0.165","","0.715","0.09","0.07","0.04"
"08-11-2025 04:22","1754886123","","","0.385","","","",""
"08-11-2025 04:23","1754886182","0.044","0.17","","0.715","0.09","0.07","0.04"
"08-11-2025 04:23","1754886183","","","0.385","","","",""
"08-11-2025 04:24","1754886242","","0.17","0.385","","0.09","",""
"08-11-2025 04:24","1754886243","0.044","","","0.715","","0.07","0.04"
"08-11-2025 04:25","1754886302","","0.17","0.385","","","0.07",""
"08-11-2025 04:25","1754886303","","","","","0.09","","0.045"
"08-11-2025 04:25","1754886304","0.042","","","0.715","","",""
"08-11-2025 04:26","1754886361","","0.17","","","","",""
"08-11-2025 04:26","1754886362","","","0.385","","0.09","",""
"08-11-2025 04:26","1754886363","0.042","","","0.71","","0.07","0.04"
"08-11-2025 04:27","1754886421","","","","","0.09","",""
"08-11-2025 04:27","1754886422","0.042","0.17","","0.71","","0.07","0.04"
"08-11-2025 04:27","1754886423","","","0.385","","","",""
"08-11-2025 04:28","1754886482","0.0415","","","0.71","0.09","0.07","0.045"
"08-11-2025 04:28","1754886483","","0.17","0.385","","","",""
"08-11-2025 04:29","1754886542","0.0415","0.17","","0.71","","0.07","0.045"
"08-11-2025 04:29","1754886543","","","0.385","","0.09","",""
"08-11-2025 04:30","1754886603","","","0.385","","","",""
"08-11-2025 04:30","1754886609","","","","","0.09","",""
"08-11-2025 04:30","1754886611","","","","","","","0.045"
"08-11-2025 04:30","1754886614","","","","0.71","","",""
"08-11-2025 04:30","1754886615","0.0415","","","","","0.07",""
"08-11-2025 04:30","1754886616","","0.17","","","","",""
"08-11-2025 04:31","1754886661","","","","","0.09","",""
"08-11-2025 04:31","1754886662","0.0415","0.17","","0.71","","0.07","0.045"
"08-11-2025 04:31","1754886663","","","0.385","","","",""
"08-11-2025 04:32","1754886722","0.0415","0.17","0.385","0.71","","0.07",""
"08-11-2025 04:32","1754886723","","","","","0.09","","0.045"
"08-11-2025 04:33","1754886781","","","","0.71","","",""
"08-11-2025 04:33","1754886782","0.0415","0.165","0.38","","","0.07",""
"08-11-2025 04:33","1754886783","","","","","0.09","","0.045"
"08-11-2025 04:34","1754886842","0.0415","0.165","0.38","0.71","","0.07",""
"08-11-2025 04:34","1754886843","","","","","0.09","","0.045"
"08-11-2025 04:35","1754886901","","","","","","","0.045"
"08-11-2025 04:35","1754886902","0.0415","0.17","","0.71","","0.07",""
"08-11-2025 04:35","1754886903","","","0.38","","0.09","",""
"08-11-2025 04:36","1754886962","0.0355","","","0.715","","0.07","0.045"
"08-11-2025 04:36","1754886963","","0.17","0.38","","0.09","",""
"08-11-2025 04:37","1754887022","0.0355","0.17","","0.71","0.09","0.07","0.045"
"08-11-2025 04:37","1754887023","","","0.38","","","",""
"08-11-2025 04:38","1754887082","0.036","0.17","","0.71","","0.07","0.045"
"08-11-2025 04:38","1754887083","","","0.375","","0.09","",""
"08-11-2025 04:39","1754887141","","","","","","","0.04"
"08-11-2025 04:39","1754887142","0.036","0.17","0.375","0.71","","0.07",""
"08-11-2025 04:39","1754887143","","","","","0.09","",""
"08-11-2025 04:40","1754887202","","0.17","","","","",""
"08-11-2025 04:40","1754887204","","","0.375","","","",""
"08-11-2025 04:40","1754887209","","","","","0.09","",""
"08-11-2025 04:40","1754887210","","","","","","","0.04"
"08-11-2025 04:40","1754887212","0.0365","","","0.71","","",""
"08-11-2025 04:40","1754887213","","","","","","0.07",""
"08-11-2025 04:41","1754887262","","","","","0.09","","0.04"
"08-11-2025 04:41","1754887263","0.036","0.17","0.38","0.715","","0.07",""
"08-11-2025 04:42","1754887322","0.035","0.17","0.38","0.715","","0.07",""
"08-11-2025 04:42","1754887323","","","","","0.09","","0.04"
"08-11-2025 04:43","1754887382","0.036","0.17","","0.715","0.09","0.075","0.04"
"08-11-2025 04:43","1754887383","","","0.38","","","",""
"08-11-2025 04:44","1754887441","","","","","","","0.04"
"08-11-2025 04:44","1754887442","0.036","0.17","0.38","0.715","","0.075",""
"08-11-2025 04:44","1754887443","","","","","0.09","",""
"08-11-2025 04:45","1754887502","0.036","","","0.715","","",""
"08-11-2025 04:45","1754887503","","0.17","","","","0.075",""
"08-11-2025 04:45","1754887506","","","0.38","","","",""
"08-11-2025 04:45","1754887511","","","","","0.095","",""
"08-11-2025 04:45","1754887512","","","","","","","0.04"
"08-11-2025 04:46","1754887562","0.0355","0.165","","0.715","0.095","0.075","0.04"
"08-11-2025 04:46","1754887563","","","0.38","","","",""
"08-11-2025 04:47","1754887622","","","","","0.095","","0.04"
"08-11-2025 04:47","1754887623","0.0355","0.17","0.38","0.715","","0.07",""
"08-11-2025 04:48","1754887682","0.0355","","","0.71","0.095","0.07","0.04"
"08-11-2025 04:48","1754887683","","0.17","0.38","","","",""
"08-11-2025 04:49","1754887742","0.0355","0.17","","0.71","0.095","0.07","0.04"
"08-11-2025 04:49","1754887743","","","0.38","","","",""
"08-11-2025 04:50","1754887802","","","","","0.095","","0.04"
"08-11-2025 04:50","1754887803","0.0355","0.17","0.38","0.71","","0.07",""
"08-11-2025 04:51","1754887862","0.0355","0.17","0.38","0.71","","0.07","0.04"
"08-11-2025 04:51","1754887863","","","","","0.095","",""
"08-11-2025 04:52","1754887922","0.0355","0.17","","0.71","0.095","0.07","0.04"
"08-11-2025 04:52","1754887923","","","0.41","","","",""
"08-11-2025 04:53","1754887981","","","0.4","","","",""
"08-11-2025 04:53","1754887982","","","","","0.1","","0.04"
"08-11-2025 04:53","1754887983","0.036","0.18","","0.71","","0.07",""
"08-11-2025 04:54","1754888042","","","","","0.1","","0.04"
"08-11-2025 04:54","1754888043","0.036","0.18","0.4","0.715","","0.07",""
"08-11-2025 04:55","1754888103","0.036","","","0.715","","",""
"08-11-2025 04:55","1754888104","","","","","","0.07",""
"08-11-2025 04:55","1754888105","","0.18","","","","",""
"08-11-2025 04:55","1754888108","","","0.415","","","",""
"08-11-2025 04:55","1754888112","","","","","0.105","",""
"08-11-2025 04:55","1754888113","","","","","","","0.04"
"08-11-2025 04:56","1754888161","","0.175","","","","",""
"08-11-2025 04:56","1754888162","","","0.41","","0.105","",""
"08-11-2025 04:56","1754888163","0.036","","","0.71","","0.07","0.04"
"08-11-2025 04:57","1754888222","","","0.41","","0.105","","0.04"
"08-11-2025 04:57","1754888223","0.036","0.18","","0.71","","0.07",""
"08-11-2025 04:58","1754888282","0.036","0.18","","0.71","","0.07","0.04"
"08-11-2025 04:58","1754888283","","","0.41","","0.105","",""
"08-11-2025 04:59","1754888341","0.0355","","","0.72","","",""
"08-11-2025 04:59","1754888342","","0.18","0.41","","","0.07",""
"08-11-2025 04:59","1754888343","","","","","0.105","","0.04"
"08-11-2025 05:00","1754888402","0.0355","","","","","0.07",""
"08-11-2025 05:00","1754888403","","0.18","","","","",""
"08-11-2025 05:00","1754888406","","","0.415","","","",""
"08-11-2025 05:00","1754888411","","","","","0.105","",""
"08-11-2025 05:00","1754888412","","","","","","","0.04"
"08-11-2025 05:00","1754888415","","","","0.72","","",""
"08-11-2025 05:01","1754888462","0.036","0.18","","0.72","","0.07","0.04"
"08-11-2025 05:01","1754888463","","","0.415","","0.105","",""
"08-11-2025 05:02","1754888522","0.036","0.18","0.425","0.72","","0.07","0.04"
"08-11-2025 05:02","1754888523","","","","","0.105","",""
"08-11-2025 05:03","1754888582","0.0365","","","0.725","0.105","","0.04"
"08-11-2025 05:03","1754888583","","0.18","0.42","","","0.07",""
"08-11-2025 05:04","1754888642","0.0365","0.18","","0.72","","0.07",""
"08-11-2025 05:04","1754888643","","","0.425","","0.105","","0.04"
"08-11-2025 05:05","1754888703","","","","","0.105","",""
"08-11-2025 05:05","1754888704","","","","","","","0.04"
"08-11-2025 05:05","1754888706","0.0365","","","0.72","","",""
"08-11-2025 05:05","1754888707","","","","","","0.07",""
"08-11-2025 05:05","1754888708","","0.18","","","","",""
"08-11-2025 05:05","1754888711","","","0.42","","","",""
"08-11-2025 05:06","1754888762","0.0365","0.18","0.42","0.72","","0.07","0.04"
"08-11-2025 05:06","1754888763","","","","","0.105","",""
"08-11-2025 05:07","1754888822","","","0.42","","0.1","","0.04"
"08-11-2025 05:07","1754888823","0.036","0.18","","0.725","","0.07",""
"08-11-2025 05:08","1754888881","","","0.425","","","",""
"08-11-2025 05:08","1754888882","","","","","0.105","","0.04"
"08-11-2025 05:08","1754888883","0.0365","0.18","","0.72","","0.07",""
"08-11-2025 05:09","1754888942","0.0365","0.185","0.43","0.725","","0.07",""
"08-11-2025 05:09","1754888943","","","","","0.1","","0.04"
"08-11-2025 05:10","1754889003","","","","","0.1","",""
"08-11-2025 05:10","1754889005","","","","","","","0.04"
"08-11-2025 05:10","1754889007","0.0365","","","0.725","","",""
"08-11-2025 05:10","1754889008","","","","","","0.07",""
"08-11-2025 05:10","1754889009","","0.185","","","","",""
"08-11-2025 05:10","1754889012","","","0.435","","","",""
"08-11-2025 05:11","1754889061","","","","","","0.07",""
"08-11-2025 05:11","1754889062","","0.19","0.44","","","",""
"08-11-2025 05:11","1754889063","0.0365","","","0.735","0.105","","0.04"
"08-11-2025 05:12","1754889122","","","0.43","","0.1","","0.04"
"08-11-2025 05:12","1754889123","0.0365","0.19","","0.73","","0.07",""
"08-11-2025 05:13","1754889181","","","","","","","0.04"
"08-11-2025 05:13","1754889182","0.038","0.185","0.43","0.73","","0.07",""
"08-11-2025 05:13","1754889183","","","","","0.1","",""
"08-11-2025 05:14","1754889241","","","","","0.1","",""
"08-11-2025 05:14","1754889242","0.038","0.19","","0.73","","0.07","0.04"
"08-11-2025 05:14","1754889243","","","0.435","","","",""
"08-11-2025 05:15","1754889302","","0.19","","","","0.07",""
"08-11-2025 05:15","1754889304","","","0.435","","","",""
"08-11-2025 05:15","1754889309","","","","","0.095","",""
"08-11-2025 05:15","1754889310","","","","","","","0.04"
"08-11-2025 05:15","1754889312","","","","0.73","","",""
"08-11-2025 05:15","1754889314","0.034","","","","","",""
"08-11-2025 05:16","1754889362","0.0355","0.19","","0.73","","0.07","0.04"
"08-11-2025 05:16","1754889363","","","0.435","","0.095","",""
"08-11-2025 05:17","1754889421","","","","","","","0.04"
"08-11-2025 05:17","1754889422","0.0355","0.2","0.435","0.73","","0.07",""
"08-11-2025 05:17","1754889423","","","","","0.095","",""
"08-11-2025 05:18","1754889482","","0.2","0.435","","","",""
"08-11-2025 05:18","1754889483","0.0355","","","0.73","0.095","0.07","0.04"
"08-11-2025 05:19","1754889541","","0.2","","","","",""
"08-11-2025 05:19","1754889542","","","0.435","","0.095","","0.04"
"08-11-2025 05:19","1754889543","0.0355","","","0.735","","0.07",""
"08-11-2025 05:20","1754889602","","","","0.73","","",""
"08-11-2025 05:20","1754889603","0.0355","","","","","0.07",""
"08-11-2025 05:20","1754889604","","0.205","","","","",""
"08-11-2025 05:20","1754889606","","","0.435","","","",""
"08-11-2025 05:20","1754889611","","","","","0.1","",""
"08-11-2025 05:20","1754889612","","","","","","","0.04"
"08-11-2025 05:21","1754889662","0.0345","0.205","","0.725","","0.07",""
"08-11-2025 05:21","1754889663","","","0.435","","0.105","",""
"08-11-2025 05:21","1754889664","","","","","","","0.035"
"08-11-2025 05:22","1754889722","0.0345","","","0.725","0.105","","0.035"
"08-11-2025 05:22","1754889723","","0.205","0.435","","","0.07",""
"08-11-2025 05:23","1754889782","0.0345","0.205","","0.73","0.105","0.07","0.035"
"08-11-2025 05:23","1754889783","","","0.43","","","",""
"08-11-2025 05:24","1754889841","","0.205","","","","",""
"08-11-2025 05:24","1754889842","","","0.435","","0.105","",""
"08-11-2025 05:24","1754889843","0.034","","","0.72","","0.07","0.035"
"08-11-2025 05:25","1754889904","","","","","0.105","",""
"08-11-2025 05:25","1754889906","","","","","","","0.035"
"08-11-2025 05:25","1754889908","","","","0.72","","",""
"08-11-2025 05:25","1754889909","0.0325","","","","","0.07",""
"08-11-2025 05:25","1754889911","","0.195","","","","",""
"08-11-2025 05:25","1754889913","","","0.435","","","",""
"08-11-2025 05:26","1754889962","","","","","0.105","","0.035"
"08-11-2025 05:26","1754889963","0.033","0.2","0.435","0.72","","0.07",""
"08-11-2025 05:27","1754890022","0.0335","","","0.72","0.105","","0.035"
"08-11-2025 05:27","1754890023","","0.2","0.435","","","0.07",""
"08-11-2025 05:28","1754890082","0.0335","","","0.72","0.105","","0.035"
"08-11-2025 05:28","1754890083","","0.2","0.43","","","0.07",""
"08-11-2025 05:29","1754890142","0.034","","","0.72","0.105","0.07","0.035"
"08-11-2025 05:29","1754890143","","0.2","0.43","","","",""
"08-11-2025 05:30","1754890206","","","","","0.105","",""
"08-11-2025 05:30","1754890207","","","","","","","0.035"
"08-11-2025 05:30","1754890210","0.037","","","0.72","","",""
"08-11-2025 05:30","1754890211","","","","","","0.07",""
"08-11-2025 05:30","1754890213","","0.2","","","","",""
"08-11-2025 05:30","1754890215","","","0.43","","","",""
"08-11-2025 05:31","1754890262","","","","","0.105","","0.035"
"08-11-2025 05:31","1754890263","0.033","0.2","0.43","0.72","","0.07",""
"08-11-2025 05:32","1754890321","","0.2","","","","0.07",""
"08-11-2025 05:32","1754890322","","","0.43","","0.105","",""
"08-11-2025 05:32","1754890323","0.036","","","0.72","","","0.035"
"08-11-2025 05:33","1754890381","","","","","0.105","",""
"08-11-2025 05:33","1754890382","0.036","0.2","","0.72","","0.07","0.035"
"08-11-2025 05:33","1754890383","","","0.435","","","",""
"08-11-2025 05:34","1754890442","0.0365","","","0.72","0.105","0.07","0.035"
"08-11-2025 05:34","1754890443","","0.2","0.435","","","",""
"08-11-2025 05:35","1754890502","","","","","0.105","",""
"08-11-2025 05:35","1754890503","0.0365","","","0.72","","0.07","0.035"
"08-11-2025 05:35","1754890504","","0.2","0.435","","","",""
"08-11-2025 05:36","1754890562","0.0355","0.2","","0.725","0.11","0.07","0.035"
"08-11-2025 05:36","1754890563","","","0.435","","","",""
"08-11-2025 05:37","1754890622","0.0345","0.2","","0.725","0.115","0.07","0.035"
"08-11-2025 05:37","1754890623","","","0.43","","","",""
"08-11-2025 05:38","1754890682","","","","0.725","0.11","","0.035"
"08-11-2025 05:38","1754890683","0.0345","0.2","0.43","","","0.07",""
"08-11-2025 05:39","1754890742","0.0345","","","0.725","0.11","","0.035"
"08-11-2025 05:39","1754890743","","0.2","0.43","","","0.07",""
"08-11-2025 05:40","1754890803","","","","","","","0.035"
"08-11-2025 05:40","1754890805","0.0345","","","0.725","","",""
"08-11-2025 05:40","1754890806","","0.2","","","","0.07",""
"08-11-2025 05:40","1754890809","","","0.43","","","",""
"08-11-2025 05:40","1754890813","","","","","0.11","",""
"08-11-2025 05:41","1754890862","","","0.43","","0.11","","0.0355"
"08-11-2025 05:41","1754890863","0.0345","0.2","","0.725","","0.07",""
"08-11-2025 05:42","1754890921","","","","0.725","","",""
"08-11-2025 05:42","1754890922","0.036","0.2","0.43","","","0.07",""
"08-11-2025 05:42","1754890923","","","","","0.11","","0.0355"
"08-11-2025 05:43","1754890982","0.036","0.2","","0.72","0.11","0.07","0.0355"
"08-11-2025 05:43","1754890983","","","0.43","","","",""
"08-11-2025 05:44","1754891042","","","","","0.125","","0.0355"
"08-11-2025 05:44","1754891043","0.0365","0.2","0.43","0.72","","0.065",""
"08-11-2025 05:45","1754891102","","","0.43","","","",""
"08-11-2025 05:45","1754891103","","","","","0.12","","0.0355"
"08-11-2025 05:45","1754891104","0.036","0.2","","0.72","","0.065",""
"08-11-2025 05:46","1754891162","","0.2","0.43","","0.12","",""
"08-11-2025 05:46","1754891163","0.036","","","0.72","","0.065","0.0355"
"08-11-2025 05:47","1754891221","","","","","","","0.0355"
"08-11-2025 05:47","1754891222","0.036","0.2","0.43","0.72","","0.065",""
"08-11-2025 05:47","1754891223","","","","","0.12","",""
"08-11-2025 05:48","1754891282","","","0.43","","0.125","",""
"08-11-2025 05:48","1754891283","0.036","0.19","","0.72","","0.065","0.0355"
"08-11-2025 05:49","1754891342","0.036","","","0.72","0.13","","0.0355"
"08-11-2025 05:49","1754891343","","0.195","0.43","","","0.065",""
"08-11-2025 05:50","1754891402","","","","0.72","","",""
"08-11-2025 05:50","1754891403","0.036","","","","","0.065",""
"08-11-2025 05:50","1754891404","","0.195","","","","",""
"08-11-2025 05:50","1754891407","","","0.43","","","",""
"08-11-2025 05:50","1754891411","","","","","0.13","",""
"08-11-2025 05:50","1754891413","","","","","","","0.0355"
"08-11-2025 05:51","1754891462","","0.195","0.43","","0.125","0.065",""
"08-11-2025 05:51","1754891463","0.036","","","0.715","","","0.035"
"08-11-2025 05:52","1754891522","0.036","0.195","","0.725","0.125","0.065","0.0355"
"08-11-2025 05:52","1754891523","","","0.435","","","",""
"08-11-2025 05:53","1754891582","","","0.435","","0.125","","0.0355"
"08-11-2025 05:53","1754891583","0.036","0.195","","0.72","","0.065",""
"08-11-2025 05:54","1754891642","","0.195","0.435","","","",""
"08-11-2025 05:54","1754891643","0.0325","","","0.73","0.125","0.065","0.0355"
"08-11-2025 05:55","1754891701","0.0325","","","0.73","","",""
"08-11-2025 05:55","1754891703","","","","","","0.065",""
"08-11-2025 05:55","1754891704","","0.195","","","","",""
"08-11-2025 05:55","1754891706","","","0.435","","","",""
"08-11-2025 05:55","1754891710","","","","","0.125","",""
"08-11-2025 05:55","1754891712","","","","","","","0.0355"
"08-11-2025 05:56","1754891762","0.0325","","","0.73","0.12","0.065","0.0355"
"08-11-2025 05:56","1754891763","","0.195","0.435","","","",""
"08-11-2025 05:57","1754891821","","","","","","0.065",""
"08-11-2025 05:57","1754891822","","0.195","0.435","","0.12","",""
"08-11-2025 05:57","1754891823","0.032","","","0.73","","","0.0355"
"08-11-2025 05:58","1754891882","","","","","0.12","","0.0355"
"08-11-2025 05:58","1754891883","0.0325","0.195","0.435","0.73","","0.065",""
"08-11-2025 05:59","1754891941","","","0.44","","","",""
"08-11-2025 05:59","1754891942","","","","","0.12","","0.0355"
"08-11-2025 05:59","1754891943","0.032","0.195","","0.72","","0.065",""
"08-11-2025 06:00","1754892004","","","","0.72","","",""
"08-11-2025 06:00","1754892005","0.0325","","","","","0.065",""
"08-11-2025 06:00","1754892007","","0.195","","","","",""
"08-11-2025 06:00","1754892010","","","0.44","","","",""
"08-11-2025 06:00","1754892016","","","","","0.115","",""
"08-11-2025 06:00","1754892018","","","","","","","0.0355"
"08-11-2025 06:01","1754892062","0.0325","0.195","","0.72","0.115","0.065","0.0355"
"08-11-2025 06:01","1754892063","","","0.445","","","",""
"08-11-2025 06:02","1754892122","","","0.445","","0.115","","0.035"
"08-11-2025 06:02","1754892123","0.0325","0.195","","0.72","","0.065",""
"08-11-2025 06:03","1754892181","","","0.445","","","",""
"08-11-2025 06:03","1754892182","","","","","0.115","","0.035"
"08-11-2025 06:03","1754892183","0.0325","0.195","","0.73","","0.065",""
"08-11-2025 06:04","1754892243","0.0325","0.195","","0.73","0.115","0.065","0.035"
"08-11-2025 06:04","1754892244","","","0.445","","","",""
"08-11-2025 06:05","1754892302","","","","","","0.065",""
"08-11-2025 06:05","1754892303","","0.195","","","","",""
"08-11-2025 06:05","1754892305","","","0.44","","","",""
"08-11-2025 06:05","1754892309","","","","","0.115","",""
"08-11-2025 06:05","1754892310","","","","","","","0.035"
"08-11-2025 06:05","1754892312","","","","0.73","","",""
"08-11-2025 06:05","1754892313","0.034","","","","","",""
"08-11-2025 06:06","1754892362","0.034","0.195","","0.73","","0.065","0.0355"
"08-11-2025 06:06","1754892363","","","0.44","","0.115","",""
"08-11-2025 06:07","1754892422","","","0.44","","0.115","","0.0355"
"08-11-2025 06:07","1754892423","0.0355","0.195","","0.73","","0.065",""
"08-11-2025 06:08","1754892482","0.034","0.195","","0.72","0.115","0.065","0.0355"
"08-11-2025 06:08","1754892483","","","0.44","","","",""
"08-11-2025 06:09","1754892542","","","0.44","","0.115","","0.0355"
"08-11-2025 06:09","1754892543","0.0345","0.195","","0.72","","0.065",""
"08-11-2025 06:10","1754892604","","","","","0.115","",""
"08-11-2025 06:10","1754892606","","","","","","","0.0355"
"08-11-2025 06:10","1754892608","","","","0.72","","",""
"08-11-2025 06:10","1754892609","0.0345","","","","","0.065",""
"08-11-2025 06:10","1754892610","","0.195","","","","",""
"08-11-2025 06:10","1754892613","","","0.44","","","",""
"08-11-2025 06:11","1754892662","","","","0.72","0.115","","0.0355"
"08-11-2025 06:11","1754892663","0.0345","0.195","0.44","","","0.065",""
"08-11-2025 06:12","1754892722","0.0345","0.195","0.44","","","0.065",""
"08-11-2025 06:12","1754892723","","","","0.72","0.115","","0.0355"
"08-11-2025 06:13","1754892781","0.0345","","","","","0.065",""
"08-11-2025 06:13","1754892782","","0.195","0.44","","","",""
"08-11-2025 06:13","1754892783","","","","0.72","0.115","","0.0355"
"08-11-2025 06:14","1754892842","","","0.44","","0.115","",""
"08-11-2025 06:14","1754892843","0.0345","0.195","","0.72","","0.065","0.0355"
"08-11-2025 06:15","1754892902","0.0345","","","0.72","","","0.0355"
"08-11-2025 06:15","1754892903","","0.195","0.44","","","0.065",""
"08-11-2025 06:15","1754892904","","","","","0.115","",""
"08-11-2025 06:16","1754892962","","","0.44","","0.115","",""
"08-11-2025 06:16","1754892963","0.0345","0.195","","0.715","","0.065","0.0355"
"08-11-2025 06:17","1754893022","0.0345","0.19","","0.72","0.115","0.065","0.0355"
"08-11-2025 06:17","1754893023","","","0.44","","","",""
"08-11-2025 06:18","1754893082","","","0.445","","0.115","","0.0355"
"08-11-2025 06:18","1754893083","0.0345","0.195","","0.72","","0.065",""
"08-11-2025 06:19","1754893142","0.0355","","","0.72","0.115","0.065","0.0355"
"08-11-2025 06:19","1754893143","","0.195","0.44","","","",""
"08-11-2025 06:20","1754893203","0.0355","","","0.72","","",""
"08-11-2025 06:20","1754893204","","","","","","0.065",""
"08-11-2025 06:20","1754893205","","0.195","","","","",""
"08-11-2025 06:20","1754893208","","","0.44","","","",""
"08-11-2025 06:20","1754893211","","","","","0.115","",""
"08-11-2025 06:20","1754893213","","","","","","","0.0355"
"08-11-2025 06:21","1754893261","","","","","0.115","",""
"08-11-2025 06:21","1754893262","0.0355","0.195","","0.72","","0.065","0.0355"
"08-11-2025 06:21","1754893263","","","0.44","","","",""
"08-11-2025 06:22","1754893321","","","0.44","","","",""
"08-11-2025 06:22","1754893322","","","","","0.11","","0.0355"
"08-11-2025 06:22","1754893323","0.0355","0.195","","0.72","","0.065",""
"08-11-2025 06:23","1754893382","","","0.44","","0.11","","0.0355"
"08-11-2025 06:23","1754893383","0.0355","0.195","","0.725","","0.065",""
"08-11-2025 06:24","1754893442","","0.195","0.44","","0.115","",""
"08-11-2025 06:24","1754893443","0.0355","","","0.72","","0.065","0.0355"
"08-11-2025 06:25","1754893501","","","","0.72","","",""
"08-11-2025 06:25","1754893503","0.0355","","","","","0.065",""
"08-11-2025 06:25","1754893504","","0.195","","","","",""
"08-11-2025 06:25","1754893506","","","0.44","","","",""
"08-11-2025 06:25","1754893511","","","","","0.115","",""
"08-11-2025 06:25","1754893512","","","","","","","0.0355"
"08-11-2025 06:26","1754893562","","","","","0.115","","0.0355"
"08-11-2025 06:26","1754893563","0.0355","0.195","0.44","0.72","","0.065",""
"08-11-2025 06:27","1754893621","0.0355","","","","","0.065",""
"08-11-2025 06:27","1754893622","","0.195","0.44","","","",""
"08-11-2025 06:27","1754893623","","","","0.72","0.115","","0.0355"
"08-11-2025 06:28","1754893681","","","","","0.115","",""
"08-11-2025 06:28","1754893682","0.0345","0.195","","0.72","","0.065","0.0355"
"08-11-2025 06:28","1754893683","","","0.44","","","",""
"08-11-2025 06:29","1754893741","0.0345","","","0.72","","",""
"08-11-2025 06:29","1754893742","","0.195","0.44","","","0.065",""
"08-11-2025 06:29","1754893743","","","","","0.115","","0.0355"
"08-11-2025 06:30","1754893802","","0.195","","","","",""
"08-11-2025 06:30","1754893805","","","0.44","","","",""
"08-11-2025 06:30","1754893809","","","","","0.115","",""
"08-11-2025 06:30","1754893812","","","","","","","0.0355"
"08-11-2025 06:30","1754893815","0.036","","","0.72","","",""
"08-11-2025 06:30","1754893817","","","","","","0.065",""
"08-11-2025 06:31","1754893862","","0.195","0.44","","0.115","0.065",""
"08-11-2025 06:31","1754893863","0.0355","","","0.72","","","0.0355"
"08-11-2025 06:32","1754893922","0.033","","","0.72","0.115","","0.0355"
"08-11-2025 06:32","1754893923","","0.215","0.435","","","0.065",""
"08-11-2025 06:33","1754893982","0.033","0.215","","0.72","0.115","0.065","0.0355"
"08-11-2025 06:33","1754893983","","","0.435","","","",""
"08-11-2025 06:34","1754894043","","","","","","","0.0355"
